order_id,customer_id,order_date,order_status,subtotal,discount_pct,discount_amount,shipping_cost,total_amount,payment_method,country,city,acquisition_channel
ORD100216,CUS17745,2023-01-13,Delivered,198.96,0.0,0.0,7.99,206.95,Credit Card,United States,Phoenix,Paid Social
ORD100217,CUS17157,2024-03-18,Refunded,637.79,0.0,0.0,12.99,650.78,Credit Card,Canada,Montreal,Organic Search
ORD100218,CUS15758,2023-07-18,Shipped,634.19,0.0,0.0,7.99,642.18,Credit Card,United States,Los Angeles,Paid Search
ORD100219,CUS17292,2023-02-13,Delivered,466.4,0.15,69.96,7.99,404.43,PayPal,Australia,Perth,Organic Search
ORD100220,CUS16209,2023-12-13,Shipped,76.03,0.0,0.0,7.99,84.02,Debit Card,Canada,Toronto,Paid Search
ORD100221,CUS12835,2024-07-28,Processing,108.5,0.0,0.0,0.0,108.5,Credit Card,United States,Phoenix,Organic Search
ORD100222,CUS13510,2024-03-09,Cancelled,289.08,0.1,28.91,12.99,273.16,PayPal,United States,San Diego,Organic Search
ORD100223,CUS13517,2024-08-01,Delivered,120.94,0.3,36.28,4.99,89.65,PayPal,United States,San Diego,Paid Social
ORD100224,CUS10381,2022-11-11,Delivered,394.01,0.0,0.0,0.0,394.01,PayPal,United States,San Jose,Paid Social
ORD100225,CUS17812,2022-05-27,Processing,109.25,0.0,0.0,7.99,117.24,Credit Card,Australia,Adelaide,Paid Social
ORD100226,CUS13406,2023-07-10,Delivered,76.03,0.0,0.0,0.0,76.03,PayPal,United States,Philadelphia,Paid Social
ORD100227,CUS17029,2022-02-27,Delivered,161.72,0.1,16.17,0.0,145.55,Credit Card,United States,San Jose,Email
ORD100228,CUS16557,2023-11-23,Delivered,92.58,0.0,0.0,0.0,92.58,Credit Card,United Kingdom,Sheffield,Influencer
ORD100229,CUS11158,2022-10-30,Refunded,157.31,0.25,39.33,7.99,125.97,Credit Card,United States,New York,Paid Social
ORD100230,CUS10586,2023-04-08,Delivered,25.56,0.0,0.0,4.99,30.55,Credit Card,United States,Phoenix,Influencer
ORD100231,CUS15639,2023-11-15,Delivered,113.0,0.0,0.0,0.0,113.0,Credit Card,United States,New York,Direct
ORD100232,CUS11945,2023-05-12,Processing,523.57,0.0,0.0,0.0,523.57,Debit Card,United States,Phoenix,Paid Social
ORD100233,CUS13583,2022-10-25,Delivered,79.96,0.2,15.99,0.0,63.97,Apple Pay,Canada,Montreal,Email
ORD100234,CUS10631,2024-05-30,Refunded,45.21,0.0,0.0,7.99,53.2,Debit Card,Australia,Melbourne,Email
ORD100235,CUS17847,2024-01-13,Delivered,235.25,0.25,58.81,7.99,184.43,Apple Pay,United States,San Diego,Affiliate
ORD100236,CUS17939,2023-10-07,Refunded,91.88,0.0,0.0,0.0,91.88,Debit Card,Australia,Brisbane,Email
ORD100237,CUS16322,2023-12-03,Delivered,148.0,0.0,0.0,7.99,155.99,Credit Card,United Kingdom,Manchester,Email
ORD100238,CUS13001,2023-02-19,Refunded,313.52,0.0,0.0,0.0,313.52,BNPL,United States,Chicago,Direct
ORD100239,CUS17594,2022-12-30,Processing,51.34,0.0,0.0,12.99,64.33,Apple Pay,United Kingdom,Edinburgh,Organic Search
ORD100240,CUS15590,2022-07-17,Processing,240.37,0.0,0.0,0.0,240.37,BNPL,United States,San Diego,Influencer
ORD100241,CUS15693,2024-02-28,Delivered,76.03,0.0,0.0,4.99,81.02,PayPal,United States,San Antonio,Organic Search
ORD100242,CUS15377,2023-01-04,Delivered,239.46,0.0,0.0,4.99,244.45,Credit Card,Canada,Montreal,Paid Social
ORD100243,CUS17016,2023-11-30,Delivered,23.57,0.0,0.0,7.99,31.56,BNPL,United Kingdom,Leeds,Organic Search
ORD100244,CUS16914,2022-11-25,Refunded,116.15,0.0,0.0,0.0,116.15,Credit Card,Canada,Toronto,Organic Search
ORD100245,CUS13729,2024-02-21,Delivered,412.66,0.0,0.0,0.0,412.66,Credit Card,Australia,Brisbane,Paid Social
ORD100246,CUS12951,2022-05-14,Shipped,87.9,0.15,13.18,4.99,79.71,BNPL,United Kingdom,Leeds,Organic Search
ORD100247,CUS14459,2023-11-03,Refunded,416.74,0.0,0.0,4.99,421.73,Credit Card,United States,Philadelphia,Email
ORD100248,CUS11119,2024-03-04,Cancelled,136.77,0.2,27.35,12.99,122.41,Credit Card,United States,San Jose,Paid Search
ORD100249,CUS17036,2023-11-17,Refunded,61.2,0.0,0.0,4.99,66.19,Credit Card,Canada,Toronto,Affiliate
ORD100250,CUS15117,2023-12-02,Delivered,205.88,0.0,0.0,0.0,205.88,Apple Pay,Australia,Melbourne,Email
ORD100251,CUS11520,2023-06-30,Shipped,50.33,0.0,0.0,0.0,50.33,Credit Card,United Kingdom,Liverpool,Email
ORD100252,CUS15166,2023-08-12,Delivered,73.75,0.0,0.0,0.0,73.75,Credit Card,United States,San Diego,Paid Social
ORD100253,CUS14511,2022-03-27,Delivered,111.06,0.0,0.0,0.0,111.06,PayPal,United States,Dallas,Email
ORD100254,CUS15132,2022-11-05,Processing,148.49,0.2,29.7,0.0,118.79,PayPal,Canada,Calgary,Paid Search
ORD100255,CUS15495,2023-12-14,Delivered,76.03,0.2,15.21,0.0,60.82,Credit Card,United States,Dallas,Paid Social
ORD100256,CUS10259,2024-08-20,Shipped,218.43,0.0,0.0,0.0,218.43,Apple Pay,United Kingdom,Liverpool,Email
ORD100257,CUS17839,2023-07-20,Shipped,99.6,0.0,0.0,7.99,107.59,PayPal,United States,San Jose,Paid Social
ORD100258,CUS11922,2023-12-16,Cancelled,113.0,0.15,16.95,0.0,96.05,Credit Card,Canada,Vancouver,Email
ORD100259,CUS11273,2023-11-27,Cancelled,171.84,0.0,0.0,0.0,171.84,Credit Card,United States,San Jose,Paid Social
ORD100260,CUS13424,2024-10-31,Delivered,204.7,0.1,20.47,4.99,189.22,Apple Pay,United States,San Antonio,Paid Social
ORD100261,CUS17898,2024-02-20,Processing,98.48,0.25,24.62,4.99,78.85,Credit Card,Australia,Brisbane,Paid Search
ORD100262,CUS12334,2023-11-04,Shipped,219.65,0.1,21.97,0.0,197.68,Apple Pay,United States,Philadelphia,Organic Search
ORD100263,CUS10741,2022-05-24,Shipped,289.08,0.0,0.0,0.0,289.08,PayPal,United States,Dallas,Influencer
ORD100264,CUS14913,2022-12-24,Processing,111.31,0.0,0.0,7.99,119.3,Apple Pay,United Kingdom,Glasgow,Organic Search
ORD100265,CUS13205,2022-11-05,Processing,45.21,0.1,4.52,0.0,40.69,Credit Card,Canada,Montreal,Influencer
ORD100266,CUS13858,2024-05-03,Delivered,49.13,0.15,7.37,7.99,49.75,Credit Card,Australia,Adelaide,Paid Search
ORD100267,CUS12893,2023-03-28,Delivered,79.96,0.0,0.0,0.0,79.96,PayPal,United States,New York,Organic Search
ORD100268,CUS10598,2023-07-12,Delivered,330.2,0.15,49.53,4.99,285.66,PayPal,Australia,Brisbane,Organic Search
ORD100269,CUS17945,2024-09-15,Delivered,227.52,0.15,34.13,0.0,193.39,Credit Card,United States,San Jose,Affiliate
ORD100270,CUS10417,2024-04-11,Delivered,317.91,0.0,0.0,7.99,325.9,Credit Card,United Kingdom,Birmingham,Organic Search
ORD100271,CUS17241,2024-02-15,Refunded,218.05,0.0,0.0,12.99,231.04,PayPal,United States,New York,Paid Social
ORD100272,CUS15583,2022-06-24,Shipped,912.66,0.0,0.0,0.0,912.66,PayPal,United States,Philadelphia,Organic Search
ORD100273,CUS15829,2022-02-06,Delivered,394.01,0.2,78.8,0.0,315.21,Credit Card,United Kingdom,Leeds,Organic Search
ORD100274,CUS11651,2022-06-04,Refunded,148.49,0.0,0.0,0.0,148.49,Apple Pay,Australia,Melbourne,Organic Search
ORD100275,CUS16911,2023-12-23,Delivered,91.88,0.0,0.0,0.0,91.88,PayPal,United States,New York,Paid Social
ORD100276,CUS13683,2023-02-15,Delivered,24.77,0.1,2.48,0.0,22.29,Credit Card,United States,Houston,Email
ORD100277,CUS11229,2022-05-26,Processing,351.44,0.15,52.72,4.99,303.71,Apple Pay,Canada,Ottawa,Direct
ORD100278,CUS15656,2023-12-22,Cancelled,353.77,0.0,0.0,0.0,353.77,Credit Card,United States,Phoenix,Affiliate
ORD100279,CUS11810,2022-08-31,Cancelled,69.07,0.0,0.0,0.0,69.07,PayPal,United States,Houston,Paid Social
ORD100280,CUS11792,2023-09-21,Refunded,28.54,0.0,0.0,7.99,36.53,Apple Pay,United Kingdom,Sheffield,Direct
ORD100281,CUS17538,2023-12-24,Processing,111.06,0.0,0.0,4.99,116.05,PayPal,United States,San Diego,Email
ORD100282,CUS10462,2023-10-16,Processing,128.67,0.0,0.0,4.99,133.66,Credit Card,United States,Houston,Paid Social
ORD100283,CUS15552,2024-10-23,Delivered,319.55,0.15,47.93,4.99,276.61,Apple Pay,United Kingdom,Manchester,Email
ORD100284,CUS11344,2023-03-12,Cancelled,310.82,0.0,0.0,0.0,310.82,PayPal,Australia,Brisbane,Affiliate
ORD100285,CUS14570,2022-11-30,Delivered,470.04,0.0,0.0,7.99,478.03,PayPal,Canada,Toronto,Email
ORD100286,CUS10951,2022-09-09,Shipped,136.77,0.0,0.0,7.99,144.76,Credit Card,United States,Los Angeles,Paid Social
ORD100287,CUS11058,2023-06-03,Delivered,157.31,0.1,15.73,0.0,141.58,BNPL,United States,Phoenix,Paid Social
ORD100288,CUS10949,2024-05-02,Shipped,294.65,0.1,29.46,0.0,265.19,Debit Card,Canada,Ottawa,Email
ORD100289,CUS16436,2024-08-22,Shipped,501.0,0.1,50.1,0.0,450.9,Credit Card,United States,Los Angeles,Paid Search
ORD100290,CUS14001,2024-09-25,Refunded,73.75,0.0,0.0,7.99,81.74,PayPal,Australia,Brisbane,Direct
ORD100291,CUS10699,2023-07-07,Delivered,128.67,0.0,0.0,0.0,128.67,BNPL,United Kingdom,Sheffield,Influencer
ORD100292,CUS10045,2023-10-12,Delivered,148.49,0.0,0.0,0.0,148.49,Credit Card,Canada,Toronto,Paid Social
ORD100293,CUS16831,2023-09-11,Refunded,136.77,0.0,0.0,7.99,144.76,BNPL,United States,San Diego,Affiliate
ORD100294,CUS16639,2023-04-23,Processing,183.21,0.0,0.0,0.0,183.21,Credit Card,United States,San Jose,Paid Social
ORD100295,CUS17309,2022-07-07,Processing,69.94,0.15,10.49,4.99,64.44,PayPal,United States,San Diego,Organic Search
ORD100296,CUS17537,2022-03-26,Delivered,193.21,0.3,57.96,0.0,135.25,Credit Card,United States,New York,Organic Search
ORD100297,CUS10518,2023-03-16,Refunded,206.56,0.0,0.0,12.99,219.55,Debit Card,United States,San Antonio,Direct
ORD100298,CUS17257,2022-08-20,Refunded,339.38,0.15,50.91,12.99,301.46,Debit Card,Canada,Montreal,Direct
ORD100299,CUS17660,2024-06-06,Processing,142.63,0.0,0.0,4.99,147.62,Credit Card,United Kingdom,Manchester,Direct
ORD100300,CUS14142,2024-01-07,Delivered,192.03,0.1,19.2,7.99,180.82,BNPL,Canada,Edmonton,Email
ORD100301,CUS13667,2023-10-30,Cancelled,121.24,0.0,0.0,0.0,121.24,Debit Card,United States,San Antonio,Email
ORD100302,CUS10546,2022-03-02,Cancelled,412.66,0.0,0.0,0.0,412.66,Credit Card,Canada,Montreal,Direct
ORD100303,CUS10691,2023-11-01,Delivered,259.42,0.15,38.91,0.0,220.51,BNPL,Australia,Perth,Affiliate
ORD100304,CUS14475,2023-11-01,Delivered,28.54,0.0,0.0,0.0,28.54,Debit Card,United States,Houston,Organic Search
ORD100305,CUS11532,2023-03-19,Delivered,79.96,0.0,0.0,7.99,87.95,Credit Card,United States,Los Angeles,Direct
ORD100306,CUS14075,2023-11-16,Delivered,76.03,0.2,15.21,0.0,60.82,Credit Card,Australia,Sydney,Direct
ORD100307,CUS12670,2024-05-07,Cancelled,148.49,0.0,0.0,0.0,148.49,Apple Pay,United States,Chicago,Organic Search
ORD100308,CUS17593,2023-12-31,Cancelled,69.07,0.15,10.36,4.99,63.7,PayPal,United States,San Antonio,Paid Social
ORD100309,CUS12159,2023-05-03,Delivered,33.82,0.1,3.38,0.0,30.44,PayPal,Australia,Perth,Influencer
ORD100310,CUS11326,2022-11-09,Delivered,136.57,0.0,0.0,0.0,136.57,Credit Card,United States,Philadelphia,Organic Search
ORD100311,CUS15379,2023-05-07,Cancelled,394.01,0.2,78.8,7.99,323.2,PayPal,United States,San Diego,Paid Search
ORD100312,CUS16297,2024-08-21,Refunded,299.29,0.0,0.0,4.99,304.28,PayPal,United States,Phoenix,Email
ORD100313,CUS12337,2024-03-20,Refunded,398.33,0.0,0.0,4.99,403.32,PayPal,United States,San Jose,Paid Social
ORD100314,CUS16351,2022-02-11,Delivered,523.73,0.0,0.0,0.0,523.73,Credit Card,United States,Philadelphia,Email
ORD100315,CUS10416,2024-02-08,Refunded,148.49,0.15,22.27,7.99,134.21,Credit Card,Australia,Melbourne,Organic Search
ORD100316,CUS11256,2022-07-31,Refunded,45.21,0.1,4.52,0.0,40.69,Debit Card,United States,New York,Influencer
ORD100317,CUS17973,2023-08-28,Delivered,120.94,0.0,0.0,0.0,120.94,Credit Card,United States,Dallas,Paid Social
ORD100318,CUS15632,2024-03-02,Delivered,45.21,0.0,0.0,4.99,50.2,Credit Card,United States,Houston,Influencer
ORD100319,CUS10265,2023-08-15,Delivered,355.76,0.25,88.94,0.0,266.82,Credit Card,United Kingdom,Leeds,Paid Search
ORD100320,CUS17685,2023-02-08,Cancelled,111.06,0.15,16.66,4.99,99.39,Apple Pay,United Kingdom,Glasgow,Influencer
ORD100321,CUS16062,2022-12-04,Shipped,330.2,0.0,0.0,0.0,330.2,Credit Card,United States,Houston,Direct
ORD100322,CUS14202,2022-11-27,Shipped,24.77,0.2,4.95,7.99,27.81,PayPal,Australia,Adelaide,Paid Search
ORD100323,CUS12412,2024-04-12,Refunded,136.77,0.0,0.0,0.0,136.77,Apple Pay,United Kingdom,Edinburgh,Email
ORD100324,CUS15676,2024-03-27,Delivered,79.96,0.0,0.0,0.0,79.96,Credit Card,United States,San Jose,Paid Social
ORD100325,CUS10924,2024-03-24,Delivered,292.19,0.0,0.0,0.0,292.19,Apple Pay,United States,Dallas,Direct
ORD100326,CUS14694,2022-11-18,Processing,121.28,0.2,24.26,7.99,105.01,Credit Card,United Kingdom,London,Paid Search
ORD100327,CUS13182,2024-02-23,Delivered,91.88,0.1,9.19,4.99,87.68,Credit Card,United States,San Diego,Paid Social
ORD100328,CUS15544,2022-02-20,Cancelled,301.44,0.1,30.14,0.0,271.3,Credit Card,United States,San Jose,Paid Search
ORD100329,CUS13150,2022-09-16,Refunded,518.15,0.0,0.0,0.0,518.15,PayPal,Canada,Vancouver,Paid Social
ORD100330,CUS13853,2023-06-16,Delivered,128.67,0.1,12.87,0.0,115.8,Credit Card,Canada,Edmonton,Organic Search
ORD100331,CUS11699,2023-02-11,Delivered,468.24,0.15,70.24,4.99,402.99,Credit Card,Australia,Sydney,Influencer
ORD100332,CUS13723,2022-05-20,Delivered,237.27,0.15,35.59,7.99,209.67,PayPal,United Kingdom,Leeds,Paid Social
ORD100333,CUS11049,2022-02-24,Processing,394.01,0.3,118.2,7.99,283.8,Credit Card,Canada,Montreal,Organic Search
ORD100334,CUS12937,2023-10-20,Shipped,259.42,0.0,0.0,0.0,259.42,Apple Pay,United States,Los Angeles,Paid Search
ORD100335,CUS12883,2022-12-01,Refunded,148.0,0.2,29.6,4.99,123.39,Apple Pay,United Kingdom,Leeds,Influencer
ORD100336,CUS13102,2022-01-31,Processing,35.64,0.1,3.56,4.99,37.07,Credit Card,United Kingdom,Liverpool,Email
ORD100337,CUS17067,2023-03-08,Delivered,215.21,0.0,0.0,7.99,223.2,Credit Card,Australia,Sydney,Paid Social
ORD100338,CUS10119,2022-11-28,Delivered,330.2,0.0,0.0,0.0,330.2,Credit Card,Australia,Perth,Email
ORD100339,CUS13650,2023-09-04,Delivered,437.57,0.0,0.0,0.0,437.57,Credit Card,United States,San Jose,Influencer
ORD100340,CUS17412,2024-07-31,Cancelled,91.88,0.25,22.97,0.0,68.91,Credit Card,United States,Philadelphia,Direct
ORD100341,CUS15859,2022-11-28,Cancelled,503.18,0.15,75.48,7.99,435.69,PayPal,United Kingdom,Sheffield,Organic Search
ORD100342,CUS17127,2024-10-28,Refunded,205.57,0.0,0.0,0.0,205.57,Credit Card,Canada,Calgary,Paid Social
ORD100343,CUS12139,2022-04-22,Cancelled,701.74,0.2,140.35,0.0,561.39,Credit Card,United States,Los Angeles,Organic Search
ORD100344,CUS15943,2022-04-25,Delivered,109.25,0.1,10.92,0.0,98.33,Credit Card,United States,Dallas,Email
ORD100345,CUS12809,2023-12-10,Refunded,25.56,0.1,2.56,0.0,23.0,Credit Card,United States,Los Angeles,Organic Search
ORD100346,CUS11042,2023-12-27,Shipped,111.06,0.0,0.0,0.0,111.06,Apple Pay,United States,San Jose,Paid Social
ORD100347,CUS13407,2023-02-26,Processing,50.66,0.0,0.0,0.0,50.66,Credit Card,United States,San Diego,Email
ORD100348,CUS17368,2022-11-19,Cancelled,249.61,0.0,0.0,0.0,249.61,Apple Pay,United States,Philadelphia,Organic Search
ORD100349,CUS15974,2024-02-19,Processing,266.56,0.2,53.31,7.99,221.24,Credit Card,United States,San Diego,Organic Search
ORD100350,CUS13565,2024-09-04,Delivered,23.57,0.0,0.0,12.99,36.56,Credit Card,Canada,Montreal,Email
ORD100351,CUS12994,2024-10-18,Delivered,111.06,0.0,0.0,4.99,116.05,PayPal,United States,Dallas,Email
ORD100352,CUS11127,2023-11-07,Cancelled,148.0,0.0,0.0,0.0,148.0,Apple Pay,United States,Los Angeles,Email
ORD100353,CUS15477,2023-12-23,Shipped,113.0,0.0,0.0,7.99,120.99,Apple Pay,Canada,Ottawa,Paid Social
ORD100354,CUS11662,2024-03-23,Cancelled,181.98,0.0,0.0,4.99,186.97,PayPal,United States,New York,Paid Search
ORD100355,CUS13019,2024-02-23,Processing,136.77,0.0,0.0,4.99,141.76,Credit Card,United Kingdom,Sheffield,Paid Social
ORD100356,CUS16689,2024-10-23,Cancelled,148.0,0.0,0.0,12.99,160.99,Credit Card,United Kingdom,Sheffield,Organic Search
ORD100357,CUS17324,2024-03-07,Delivered,148.49,0.0,0.0,0.0,148.49,Apple Pay,United States,San Antonio,Email
ORD100358,CUS16015,2023-11-18,Delivered,120.94,0.1,12.09,7.99,116.84,Debit Card,Australia,Perth,Paid Social
ORD100359,CUS14767,2022-12-30,Delivered,365.98,0.0,0.0,4.99,370.97,Credit Card,United States,San Diego,Email
ORD100360,CUS16860,2023-10-03,Processing,148.0,0.15,22.2,4.99,130.79,Credit Card,Australia,Brisbane,Influencer
ORD100361,CUS10146,2024-05-30,Delivered,146.95,0.0,0.0,4.99,151.94,Credit Card,United Kingdom,London,Organic Search
ORD100362,CUS14170,2022-11-27,Delivered,143.07,0.0,0.0,0.0,143.07,Debit Card,United States,Los Angeles,Organic Search
ORD100363,CUS13033,2022-02-14,Delivered,284.77,0.2,56.95,4.99,232.81,Apple Pay,United States,Philadelphia,Paid Social
ORD100364,CUS13571,2022-12-07,Cancelled,549.43,0.2,109.89,4.99,444.53,Credit Card,Canada,Ottawa,Paid Search
ORD100365,CUS16215,2024-09-09,Processing,543.44,0.0,0.0,0.0,543.44,PayPal,Canada,Vancouver,Paid Search
ORD100366,CUS14930,2024-02-19,Delivered,370.19,0.2,74.04,0.0,296.15,PayPal,United States,Chicago,Paid Social
ORD100367,CUS15531,2022-08-22,Delivered,437.19,0.0,0.0,4.99,442.18,Credit Card,United Kingdom,Manchester,Direct
ORD100368,CUS16945,2022-01-23,Delivered,444.67,0.0,0.0,4.99,449.66,Credit Card,United States,San Diego,Paid Search
ORD100369,CUS14339,2023-11-21,Delivered,28.54,0.0,0.0,0.0,28.54,BNPL,United States,Dallas,Organic Search
ORD100370,CUS10593,2023-09-08,Delivered,623.58,0.0,0.0,0.0,623.58,Credit Card,United States,San Diego,Influencer
ORD100371,CUS10046,2022-04-18,Cancelled,157.31,0.0,0.0,7.99,165.3,PayPal,United States,Houston,Paid Social
ORD100372,CUS12646,2024-09-17,Delivered,33.82,0.0,0.0,7.99,41.81,Credit Card,United States,Dallas,Influencer
ORD100373,CUS10245,2023-10-29,Cancelled,368.67,0.3,110.6,0.0,258.07,Credit Card,United States,Houston,Paid Social
ORD100374,CUS12832,2023-11-14,Refunded,24.77,0.0,0.0,7.99,32.76,Credit Card,United States,Los Angeles,Paid Search
ORD100375,CUS10177,2024-05-03,Delivered,365.84,0.25,91.46,4.99,279.37,Credit Card,United Kingdom,Leeds,Influencer
ORD100376,CUS16611,2022-12-12,Delivered,149.82,0.0,0.0,0.0,149.82,PayPal,United States,Chicago,Direct
ORD100377,CUS14378,2023-08-11,Cancelled,69.94,0.0,0.0,0.0,69.94,Credit Card,United States,Phoenix,Paid Social
ORD100378,CUS14505,2023-09-04,Cancelled,504.54,0.1,50.45,4.99,459.08,PayPal,United Kingdom,Sheffield,Paid Social
ORD100379,CUS12647,2024-09-18,Processing,706.66,0.0,0.0,0.0,706.66,Apple Pay,United States,Philadelphia,Email
ORD100380,CUS10015,2022-06-11,Cancelled,288.34,0.0,0.0,0.0,288.34,BNPL,United States,New York,Affiliate
ORD100381,CUS12521,2024-01-02,Delivered,51.34,0.0,0.0,4.99,56.33,PayPal,United States,Los Angeles,Affiliate
ORD100382,CUS15080,2023-09-02,Processing,201.13,0.1,20.11,0.0,181.02,Apple Pay,United Kingdom,Birmingham,Organic Search
ORD100383,CUS15219,2024-04-22,Cancelled,358.86,0.0,0.0,0.0,358.86,Credit Card,United Kingdom,Birmingham,Organic Search
ORD100384,CUS13737,2024-04-05,Delivered,386.94,0.15,58.04,7.99,336.89,Credit Card,United States,Dallas,Email
ORD100385,CUS15591,2022-01-23,Delivered,51.34,0.0,0.0,7.99,59.33,Credit Card,United States,Los Angeles,Paid Social
ORD100386,CUS17530,2022-11-07,Cancelled,91.88,0.2,18.38,4.99,78.49,PayPal,United States,San Jose,Influencer
ORD100387,CUS12749,2022-08-13,Cancelled,482.29,0.0,0.0,4.99,487.28,Credit Card,United States,Phoenix,Paid Social
ORD100388,CUS17576,2023-04-18,Delivered,246.56,0.0,0.0,7.99,254.55,Credit Card,United States,Los Angeles,Paid Search
ORD100389,CUS13387,2024-06-29,Refunded,113.0,0.0,0.0,0.0,113.0,Credit Card,Canada,Vancouver,Paid Search
ORD100390,CUS11978,2022-01-10,Refunded,134.81,0.2,26.96,7.99,115.84,PayPal,United States,New York,Paid Social
ORD100391,CUS17788,2023-05-18,Processing,157.31,0.0,0.0,0.0,157.31,Credit Card,United States,Houston,Organic Search
ORD100392,CUS11950,2024-06-04,Refunded,87.9,0.0,0.0,0.0,87.9,Credit Card,United Kingdom,Glasgow,Paid Social
ORD100393,CUS14796,2024-07-26,Cancelled,482.6,0.25,120.65,12.99,374.94,Credit Card,Canada,Vancouver,Paid Social
ORD100394,CUS10515,2023-11-16,Delivered,394.01,0.2,78.8,4.99,320.2,Apple Pay,Canada,Vancouver,Paid Social
ORD100395,CUS14521,2024-04-02,Delivered,486.59,0.0,0.0,7.99,494.58,PayPal,Canada,Edmonton,Direct
ORD100396,CUS11607,2022-12-06,Cancelled,394.01,0.0,0.0,0.0,394.01,Credit Card,United Kingdom,Leeds,Influencer
ORD100397,CUS16938,2022-11-19,Shipped,24.77,0.0,0.0,4.99,29.76,Credit Card,Canada,Montreal,Direct
ORD100398,CUS11124,2022-03-05,Refunded,259.42,0.0,0.0,7.99,267.41,Credit Card,Canada,Ottawa,Paid Search
ORD100399,CUS16551,2023-06-02,Delivered,289.08,0.0,0.0,7.99,297.07,Credit Card,Canada,Toronto,Direct
ORD100400,CUS15241,2023-04-10,Refunded,412.66,0.0,0.0,0.0,412.66,PayPal,United Kingdom,Leeds,Paid Social
ORD100401,CUS12455,2022-12-28,Delivered,28.54,0.0,0.0,0.0,28.54,Credit Card,Canada,Montreal,Organic Search
ORD100402,CUS17761,2022-05-22,Refunded,232.04,0.0,0.0,4.99,237.03,Credit Card,United States,San Jose,Paid Social
ORD100403,CUS17142,2022-10-18,Delivered,424.83,0.0,0.0,0.0,424.83,PayPal,United Kingdom,Liverpool,Direct
ORD100404,CUS10099,2022-09-12,Cancelled,394.01,0.0,0.0,4.99,399.0,PayPal,United States,Houston,Organic Search
ORD100405,CUS16631,2024-08-18,Refunded,330.2,0.0,0.0,0.0,330.2,Credit Card,United Kingdom,Leeds,Paid Social
ORD100406,CUS17150,2024-09-17,Delivered,365.11,0.2,73.02,4.99,297.08,Apple Pay,United States,Dallas,Organic Search
ORD100407,CUS14567,2022-01-07,Delivered,105.52,0.0,0.0,4.99,110.51,Credit Card,Australia,Adelaide,Influencer
ORD100408,CUS11893,2022-07-31,Delivered,268.94,0.1,26.89,0.0,242.05,Apple Pay,United States,Dallas,Email
ORD100409,CUS17797,2024-06-09,Shipped,295.06,0.3,88.52,12.99,219.53,Credit Card,Canada,Edmonton,Organic Search
ORD100410,CUS12741,2022-02-21,Delivered,398.33,0.0,0.0,12.99,411.32,Credit Card,United States,Houston,Paid Search
ORD100411,CUS13799,2024-08-18,Shipped,50.66,0.0,0.0,12.99,63.65,PayPal,United Kingdom,Birmingham,Influencer
ORD100412,CUS15024,2023-01-02,Delivered,92.58,0.0,0.0,7.99,100.57,Debit Card,United Kingdom,London,Affiliate
