return_id,order_id,product_id,category,return_date,return_reason,refund_amount,country
RET1330,ORD104802,PRD1009,Jewellery,2022-12-24,Defective item,25.56,United States
RET1331,ORD104837,PRD1022,Watches,2022-12-16,Not as described,111.06,United States
RET1332,ORD104878,PRD1001,Bags,2023-03-14,Not as described,148.0,United Kingdom
RET1333,ORD104903,PRD1019,Watches,2023-09-20,Better price found,394.01,Canada
RET1334,ORD104924,PRD1027,Sunglasses,2022-06-30,Wrong size,35.64,Canada
RET1335,ORD104944,PRD1009,Jewellery,2024-09-28,Wrong size,25.56,United States
RET1336,ORD104953,PRD1004,Bags,2023-03-31,Wrong size,136.77,United Kingdom
RET1337,ORD104967,PRD1003,Bags,2022-10-22,Wrong size,87.9,United States
RET1338,ORD104982,PRD1031,Belts,2024-05-22,Better price found,24.77,Canada
RET1339,ORD105036,PRD1032,Belts,2024-03-19,Changed mind,69.94,United States
RET1340,ORD105038,PRD1014,Jewellery,2022-10-21,Not as described,109.25,United States
RET1341,ORD105086,PRD1012,Jewellery,2024-03-28,Not as described,157.31,United States
RET1342,ORD105088,PRD1008,Bags,2024-02-27,Defective item,51.34,United States
RET1343,ORD105090,PRD1001,Bags,2022-11-27,Wrong size,148.0,United States
RET1344,ORD105092,PRD1007,Bags,2023-04-17,Wrong size,128.67,United States
RET1345,ORD105098,PRD1021,Watches,2024-01-20,Not as described,210.92,United States
RET1346,ORD105100,PRD1014,Jewellery,2024-08-10,Gift return,109.25,United States
RET1347,ORD105109,PRD1020,Watches,2022-10-14,Wrong size,412.66,Australia
RET1348,ORD105110,PRD1002,Bags,2024-07-30,Wrong size,259.42,Canada
RET1349,ORD105114,PRD1002,Bags,2024-06-24,Defective item,259.42,United States
RET1350,ORD105142,PRD1015,Jewellery,2022-11-29,Changed mind,33.82,United States
RET1351,ORD105143,PRD1028,Scarves,2023-01-26,Changed mind,92.58,United States
RET1352,ORD105158,PRD1008,Bags,2023-03-12,Changed mind,51.34,United States
RET1353,ORD105164,PRD1033,Belts,2023-03-12,Wrong size,86.54,Australia
RET1354,ORD105190,PRD1006,Bags,2023-04-27,Changed mind,45.21,United States
RET1355,ORD105223,PRD1033,Belts,2024-01-15,Changed mind,86.54,United Kingdom
RET1356,ORD105255,PRD1002,Bags,2023-02-24,Better price found,259.42,United States
RET1357,ORD105258,PRD1024,Sunglasses,2022-11-26,Not as described,76.03,United Kingdom
RET1358,ORD105275,PRD1023,Sunglasses,2022-03-18,Not as described,120.94,Australia
RET1359,ORD105286,PRD1006,Bags,2023-11-01,Gift return,45.21,United States
RET1360,ORD105299,PRD1013,Jewellery,2024-03-30,Defective item,28.54,United Kingdom
RET1361,ORD105305,PRD1018,Watches,2022-05-03,Changed mind,289.08,Canada
RET1362,ORD105311,PRD1023,Sunglasses,2023-05-07,Gift return,120.94,United States
RET1363,ORD105384,PRD1031,Belts,2022-04-04,Better price found,24.77,United States
RET1364,ORD105387,PRD1001,Bags,2023-09-28,Better price found,148.0,United Kingdom
RET1365,ORD105397,PRD1024,Sunglasses,2022-07-19,Defective item,76.03,United States
RET1366,ORD105431,PRD1001,Bags,2022-11-26,Wrong size,148.0,United Kingdom
RET1367,ORD105438,PRD1011,Jewellery,2024-11-06,Not as described,79.96,United States
RET1368,ORD105462,PRD1026,Sunglasses,2023-04-07,Wrong size,148.49,Australia
RET1369,ORD105463,PRD1004,Bags,2024-07-23,Better price found,136.77,Australia
RET1370,ORD105464,PRD1004,Bags,2023-09-22,Defective item,136.77,United States
RET1371,ORD105465,PRD1005,Bags,2022-04-18,Wrong size,50.66,United States
RET1372,ORD105474,PRD1002,Bags,2024-06-26,Not as described,259.42,United States
RET1373,ORD105477,PRD1021,Watches,2023-07-10,Defective item,210.92,United States
RET1374,ORD105486,PRD1004,Bags,2023-11-13,Defective item,136.77,United States
RET1375,ORD105501,PRD1020,Watches,2024-08-29,Defective item,412.66,United States
RET1376,ORD105513,PRD1024,Sunglasses,2022-12-09,Wrong size,76.03,United States
RET1377,ORD105518,PRD1024,Sunglasses,2022-06-19,Better price found,76.03,United Kingdom
RET1378,ORD105518,PRD1031,Belts,2022-06-12,Wrong size,24.77,United Kingdom
RET1379,ORD105525,PRD1011,Jewellery,2022-02-26,Wrong size,79.96,United States
RET1380,ORD105531,PRD1021,Watches,2023-05-18,Not as described,210.92,United Kingdom
RET1381,ORD105573,PRD1020,Watches,2022-11-05,Changed mind,412.66,United States
RET1382,ORD105580,PRD1007,Bags,2023-11-28,Changed mind,128.67,Canada
RET1383,ORD105580,PRD1006,Bags,2023-11-11,Changed mind,45.21,Canada
RET1384,ORD105606,PRD1024,Sunglasses,2023-11-12,Not as described,76.03,United Kingdom
RET1385,ORD105637,PRD1005,Bags,2024-02-09,Defective item,50.66,United Kingdom
RET1386,ORD105642,PRD1006,Bags,2024-03-15,Defective item,45.21,United States
RET1387,ORD105655,PRD1012,Jewellery,2022-07-18,Defective item,157.31,United States
RET1388,ORD105683,PRD1005,Bags,2024-02-17,Changed mind,50.66,United States
RET1389,ORD105695,PRD1003,Bags,2023-10-27,Wrong size,87.9,Canada
RET1390,ORD105700,PRD1024,Sunglasses,2022-11-25,Changed mind,76.03,Australia
RET1391,ORD105725,PRD1022,Watches,2023-12-20,Wrong size,111.06,Australia
RET1392,ORD105727,PRD1021,Watches,2024-06-22,Not as described,210.92,Canada
RET1393,ORD105736,PRD1022,Watches,2022-02-12,Better price found,111.06,United States
RET1394,ORD105740,PRD1022,Watches,2022-05-31,Wrong size,111.06,United States
RET1395,ORD105747,PRD1021,Watches,2024-10-15,Not as described,210.92,United States
RET1396,ORD105751,PRD1003,Bags,2022-05-16,Not as described,87.9,United States
RET1397,ORD105777,PRD1017,Watches,2022-10-11,Not as described,330.2,United States
RET1398,ORD105798,PRD1022,Watches,2024-07-14,Changed mind,111.06,Australia
RET1399,ORD105836,PRD1016,Jewellery,2024-10-09,Better price found,23.57,United States
RET1400,ORD105849,PRD1002,Bags,2024-10-11,Wrong size,259.42,Canada
RET1401,ORD105856,PRD1015,Jewellery,2023-08-28,Gift return,33.82,United States
RET1402,ORD105859,PRD1016,Jewellery,2024-08-28,Defective item,23.57,Australia
RET1403,ORD105867,PRD1015,Jewellery,2023-01-06,Wrong size,33.82,United Kingdom
RET1404,ORD105880,PRD1018,Watches,2023-11-28,Changed mind,289.08,United States
RET1405,ORD105884,PRD1007,Bags,2023-06-07,Better price found,128.67,United States
RET1406,ORD105884,PRD1021,Watches,2023-06-07,Changed mind,210.92,United States
RET1407,ORD105893,PRD1006,Bags,2022-03-05,Better price found,45.21,United States
RET1408,ORD105905,PRD1024,Sunglasses,2024-10-31,Wrong size,76.03,United Kingdom
RET1409,ORD105909,PRD1003,Bags,2024-04-08,Defective item,87.9,United Kingdom
RET1410,ORD105919,PRD1001,Bags,2023-10-05,Defective item,148.0,Canada
RET1411,ORD105928,PRD1025,Sunglasses,2024-09-29,Gift return,69.07,United States
RET1412,ORD105929,PRD1010,Jewellery,2022-02-13,Gift return,91.88,United States
RET1413,ORD105941,PRD1023,Sunglasses,2023-10-25,Better price found,120.94,United Kingdom
RET1414,ORD105958,PRD1008,Bags,2023-01-04,Wrong size,51.34,United States
RET1415,ORD105975,PRD1015,Jewellery,2023-05-14,Wrong size,33.82,United States
RET1416,ORD105995,PRD1007,Bags,2024-01-06,Defective item,128.67,United Kingdom
RET1417,ORD105995,PRD1015,Jewellery,2024-01-05,Defective item,33.82,United Kingdom
RET1418,ORD106045,PRD1004,Bags,2022-12-27,Wrong size,136.77,United States
RET1419,ORD106070,PRD1022,Watches,2023-01-13,Wrong size,111.06,United States
RET1420,ORD106123,PRD1028,Scarves,2023-04-18,Wrong size,92.58,United States
RET1421,ORD106170,PRD1009,Jewellery,2022-04-16,Defective item,25.56,United States
RET1422,ORD106188,PRD1004,Bags,2024-10-26,Better price found,136.77,Canada
RET1423,ORD106209,PRD1009,Jewellery,2024-01-27,Changed mind,25.56,United Kingdom
RET1424,ORD106240,PRD1007,Bags,2024-04-18,Changed mind,128.67,United States
RET1425,ORD106258,PRD1012,Jewellery,2022-06-11,Changed mind,157.31,United Kingdom
RET1426,ORD106283,PRD1003,Bags,2023-10-27,Defective item,87.9,United States
RET1427,ORD106285,PRD1002,Bags,2024-04-14,Wrong size,259.42,United Kingdom
RET1428,ORD106305,PRD1027,Sunglasses,2024-09-06,Wrong size,35.64,United States
RET1429,ORD106325,PRD1004,Bags,2023-09-01,Defective item,136.77,Australia
RET1430,ORD106328,PRD1025,Sunglasses,2022-10-11,Not as described,69.07,Canada
RET1431,ORD106329,PRD1032,Belts,2023-08-31,Better price found,69.94,United Kingdom
RET1432,ORD106355,PRD1010,Jewellery,2023-12-07,Defective item,91.88,United States
RET1433,ORD106365,PRD1015,Jewellery,2023-04-15,Wrong size,33.82,United States
RET1434,ORD106379,PRD1005,Bags,2024-08-10,Changed mind,50.66,United States
RET1435,ORD106400,PRD1005,Bags,2022-12-20,Wrong size,50.66,United States
RET1436,ORD106410,PRD1002,Bags,2022-12-02,Changed mind,259.42,United Kingdom
RET1437,ORD106418,PRD1004,Bags,2024-07-19,Wrong size,136.77,United States
RET1438,ORD106435,PRD1029,Scarves,2022-07-27,Wrong size,113.0,Canada
RET1439,ORD106438,PRD1019,Watches,2024-11-07,Better price found,394.01,Australia
RET1440,ORD106441,PRD1006,Bags,2024-02-24,Changed mind,45.21,United Kingdom
RET1441,ORD106450,PRD1014,Jewellery,2024-06-26,Changed mind,109.25,United Kingdom
RET1442,ORD106466,PRD1002,Bags,2023-12-01,Not as described,259.42,United States
RET1443,ORD106466,PRD1012,Jewellery,2023-11-19,Wrong size,157.31,United States
RET1444,ORD106495,PRD1026,Sunglasses,2023-11-19,Changed mind,148.49,United States
RET1445,ORD106503,PRD1020,Watches,2023-07-04,Wrong size,412.66,United States
RET1446,ORD106572,PRD1015,Jewellery,2023-02-19,Better price found,33.82,United Kingdom
RET1447,ORD106586,PRD1030,Scarves,2022-12-12,Not as described,106.99,United Kingdom
RET1448,ORD106594,PRD1004,Bags,2023-02-14,Wrong size,136.77,United States
RET1449,ORD106603,PRD1012,Jewellery,2024-09-23,Wrong size,157.31,United States
RET1450,ORD106609,PRD1019,Watches,2023-05-15,Wrong size,394.01,United States
RET1451,ORD106621,PRD1026,Sunglasses,2024-03-23,Gift return,148.49,United States
RET1452,ORD106635,PRD1017,Watches,2022-03-17,Defective item,330.2,United States
RET1453,ORD106647,PRD1002,Bags,2022-02-19,Changed mind,259.42,United Kingdom
RET1454,ORD106648,PRD1007,Bags,2023-09-17,Changed mind,128.67,United States
RET1455,ORD106669,PRD1012,Jewellery,2024-03-16,Changed mind,157.31,United States
RET1456,ORD106675,PRD1002,Bags,2022-04-03,Changed mind,259.42,United States
RET1457,ORD106710,PRD1002,Bags,2024-01-10,Defective item,259.42,United States
RET1458,ORD106716,PRD1024,Sunglasses,2024-04-05,Better price found,76.03,United States
RET1459,ORD106720,PRD1012,Jewellery,2024-10-13,Better price found,157.31,United States
RET1460,ORD106736,PRD1002,Bags,2022-12-02,Gift return,259.42,Australia
RET1461,ORD106759,PRD1024,Sunglasses,2023-05-14,Wrong size,76.03,Australia
RET1462,ORD106762,PRD1011,Jewellery,2024-03-04,Better price found,79.96,United States
RET1463,ORD106763,PRD1003,Bags,2023-12-22,Changed mind,87.9,United States
RET1464,ORD106765,PRD1025,Sunglasses,2023-08-05,Better price found,69.07,Australia
RET1465,ORD106772,PRD1005,Bags,2022-12-21,Wrong size,50.66,United States
RET1466,ORD106780,PRD1026,Sunglasses,2022-02-24,Gift return,148.49,United States
RET1467,ORD106791,PRD1003,Bags,2023-06-01,Better price found,87.9,United States
RET1468,ORD106793,PRD1005,Bags,2022-03-19,Not as described,50.66,Canada
RET1469,ORD106795,PRD1026,Sunglasses,2023-09-08,Changed mind,148.49,United States
RET1470,ORD106810,PRD1025,Sunglasses,2024-03-22,Not as described,69.07,United Kingdom
RET1471,ORD106818,PRD1029,Scarves,2023-12-24,Changed mind,113.0,Australia
RET1472,ORD106830,PRD1017,Watches,2023-08-01,Better price found,330.2,United States
RET1473,ORD106840,PRD1006,Bags,2022-09-11,Changed mind,45.21,United States
RET1474,ORD106861,PRD1028,Scarves,2022-02-10,Wrong size,92.58,United States
RET1475,ORD106863,PRD1012,Jewellery,2023-12-29,Defective item,157.31,United Kingdom
RET1476,ORD106871,PRD1009,Jewellery,2024-02-01,Wrong size,25.56,United States
RET1477,ORD106885,PRD1013,Jewellery,2022-11-16,Wrong size,28.54,Australia
RET1478,ORD106907,PRD1012,Jewellery,2022-12-03,Changed mind,157.31,United Kingdom
RET1479,ORD106909,PRD1027,Sunglasses,2022-11-17,Not as described,35.64,Australia
RET1480,ORD106943,PRD1025,Sunglasses,2024-03-05,Not as described,69.07,Canada
RET1481,ORD106966,PRD1002,Bags,2023-11-27,Changed mind,259.42,United States
RET1482,ORD106989,PRD1011,Jewellery,2022-06-24,Wrong size,79.96,United Kingdom
RET1483,ORD106993,PRD1006,Bags,2024-06-12,Not as described,45.21,United Kingdom
RET1484,ORD107008,PRD1001,Bags,2022-11-20,Not as described,148.0,Australia
RET1485,ORD107017,PRD1021,Watches,2024-01-15,Changed mind,210.92,Australia
RET1486,ORD107024,PRD1003,Bags,2024-08-16,Wrong size,87.9,United States
RET1487,ORD107049,PRD1027,Sunglasses,2022-12-28,Wrong size,35.64,United Kingdom
RET1488,ORD107058,PRD1031,Belts,2022-12-11,Better price found,24.77,United States
RET1489,ORD107086,PRD1006,Bags,2022-03-21,Better price found,45.21,Canada
RET1490,ORD107091,PRD1030,Scarves,2022-05-23,Not as described,106.99,Australia
RET1491,ORD107098,PRD1019,Watches,2023-12-30,Changed mind,394.01,United States
RET1492,ORD107100,PRD1022,Watches,2023-09-27,Changed mind,111.06,United Kingdom
RET1493,ORD107123,PRD1022,Watches,2023-07-17,Wrong size,111.06,Australia
RET1494,ORD107134,PRD1019,Watches,2023-09-20,Not as described,394.01,United States
RET1495,ORD107136,PRD1007,Bags,2024-03-28,Changed mind,128.67,Canada
RET1496,ORD107157,PRD1002,Bags,2022-04-28,Changed mind,259.42,Canada
RET1497,ORD107185,PRD1017,Watches,2023-12-18,Better price found,330.2,United States
RET1498,ORD107192,PRD1031,Belts,2023-06-13,Wrong size,24.77,United States
RET1499,ORD107197,PRD1023,Sunglasses,2023-03-01,Wrong size,120.94,United States
RET1500,ORD107198,PRD1001,Bags,2022-03-15,Not as described,148.0,Australia
RET1501,ORD107206,PRD1024,Sunglasses,2022-07-16,Changed mind,76.03,United States
RET1502,ORD107239,PRD1024,Sunglasses,2022-12-18,Not as described,76.03,United States
RET1503,ORD107288,PRD1012,Jewellery,2023-01-01,Not as described,157.31,United Kingdom
RET1504,ORD107301,PRD1011,Jewellery,2023-12-23,Not as described,79.96,Australia
RET1505,ORD107311,PRD1017,Watches,2023-01-02,Wrong size,330.2,United States
RET1506,ORD107329,PRD1019,Watches,2023-07-18,Gift return,394.01,United Kingdom
RET1507,ORD107340,PRD1029,Scarves,2022-06-25,Wrong size,113.0,United Kingdom
RET1508,ORD107365,PRD1022,Watches,2023-03-28,Better price found,111.06,Australia
RET1509,ORD107379,PRD1027,Sunglasses,2023-04-03,Gift return,35.64,United States
RET1510,ORD107380,PRD1027,Sunglasses,2024-01-20,Not as described,35.64,United Kingdom
RET1511,ORD107392,PRD1003,Bags,2023-07-21,Defective item,87.9,United Kingdom
RET1512,ORD107392,PRD1001,Bags,2023-07-13,Changed mind,148.0,United Kingdom
RET1513,ORD107393,PRD1003,Bags,2024-01-03,Wrong size,87.9,United States
RET1514,ORD107408,PRD1001,Bags,2023-10-12,Defective item,148.0,Canada
RET1515,ORD107409,PRD1007,Bags,2022-12-13,Defective item,128.67,United States
RET1516,ORD107437,PRD1013,Jewellery,2022-10-07,Wrong size,28.54,United States
RET1517,ORD107451,PRD1019,Watches,2022-05-23,Wrong size,394.01,United States
RET1518,ORD107491,PRD1003,Bags,2024-09-07,Not as described,87.9,United States
RET1519,ORD107505,PRD1031,Belts,2022-06-08,Not as described,24.77,United States
RET1520,ORD107505,PRD1002,Bags,2022-06-11,Changed mind,259.42,United States
RET1521,ORD107511,PRD1005,Bags,2022-11-19,Better price found,50.66,United States
RET1522,ORD107596,PRD1020,Watches,2022-06-07,Changed mind,412.66,United Kingdom
RET1523,ORD107607,PRD1005,Bags,2023-01-11,Wrong size,50.66,Australia
RET1524,ORD107609,PRD1015,Jewellery,2022-03-08,Not as described,33.82,United States
RET1525,ORD107623,PRD1003,Bags,2022-12-05,Not as described,87.9,United States
RET1526,ORD107648,PRD1022,Watches,2024-02-13,Better price found,111.06,United States
RET1527,ORD107665,PRD1029,Scarves,2022-07-27,Not as described,113.0,United Kingdom
RET1528,ORD107693,PRD1019,Watches,2023-10-04,Not as described,394.01,United States
RET1529,ORD107707,PRD1025,Sunglasses,2023-11-29,Changed mind,69.07,United States
RET1530,ORD107735,PRD1020,Watches,2022-03-12,Defective item,412.66,United States
RET1531,ORD107737,PRD1019,Watches,2023-11-22,Changed mind,394.01,United States
RET1532,ORD107741,PRD1025,Sunglasses,2023-03-13,Wrong size,69.07,Australia
RET1533,ORD107746,PRD1026,Sunglasses,2022-12-03,Not as described,148.49,United Kingdom
RET1534,ORD107776,PRD1005,Bags,2023-12-30,Wrong size,50.66,United States
RET1535,ORD107795,PRD1025,Sunglasses,2023-02-11,Defective item,69.07,United States
RET1536,ORD107796,PRD1025,Sunglasses,2023-03-08,Wrong size,69.07,United States
RET1537,ORD107828,PRD1008,Bags,2022-12-17,Better price found,51.34,United States
RET1538,ORD107845,PRD1006,Bags,2023-12-25,Better price found,45.21,United States
RET1539,ORD107851,PRD1006,Bags,2024-06-25,Better price found,45.21,Canada
RET1540,ORD107867,PRD1026,Sunglasses,2023-02-07,Gift return,148.49,United States
RET1541,ORD107947,PRD1016,Jewellery,2023-12-06,Wrong size,23.57,Canada
RET1542,ORD107952,PRD1020,Watches,2024-07-07,Wrong size,412.66,United Kingdom
RET1543,ORD108006,PRD1012,Jewellery,2024-07-31,Defective item,157.31,Canada
RET1544,ORD108021,PRD1031,Belts,2023-12-14,Wrong size,24.77,United Kingdom
RET1545,ORD108032,PRD1021,Watches,2022-10-23,Not as described,210.92,United Kingdom
RET1546,ORD108040,PRD1027,Sunglasses,2022-08-08,Defective item,35.64,United States
RET1547,ORD108043,PRD1007,Bags,2022-07-16,Changed mind,128.67,United States
RET1548,ORD108058,PRD1024,Sunglasses,2024-04-07,Wrong size,76.03,United States
RET1549,ORD108063,PRD1029,Scarves,2022-09-23,Changed mind,113.0,United States
RET1550,ORD108068,PRD1032,Belts,2022-12-11,Defective item,69.94,United States
RET1551,ORD108074,PRD1006,Bags,2024-10-24,Changed mind,45.21,Canada
RET1552,ORD108080,PRD1027,Sunglasses,2023-01-12,Better price found,35.64,United States
RET1553,ORD108094,PRD1030,Scarves,2024-11-02,Wrong size,106.99,United States
RET1554,ORD108104,PRD1023,Sunglasses,2022-11-06,Wrong size,120.94,United States
RET1555,ORD108139,PRD1012,Jewellery,2022-12-13,Not as described,157.31,United States
RET1556,ORD108157,PRD1007,Bags,2023-08-08,Wrong size,128.67,Canada
RET1557,ORD108175,PRD1032,Belts,2022-03-19,Not as described,69.94,United Kingdom
RET1558,ORD108177,PRD1003,Bags,2022-06-27,Changed mind,87.9,United States
RET1559,ORD108186,PRD1014,Jewellery,2023-04-04,Wrong size,109.25,United Kingdom
RET1560,ORD108190,PRD1001,Bags,2024-01-30,Gift return,148.0,United States
RET1561,ORD108191,PRD1004,Bags,2022-10-10,Wrong size,136.77,United States
RET1562,ORD108193,PRD1020,Watches,2022-07-09,Defective item,412.66,United Kingdom
RET1563,ORD108229,PRD1007,Bags,2022-09-26,Wrong size,128.67,United States
RET1564,ORD108230,PRD1006,Bags,2022-12-10,Wrong size,45.21,Canada
RET1565,ORD108243,PRD1019,Watches,2023-07-23,Not as described,394.01,United States
RET1566,ORD108248,PRD1030,Scarves,2023-05-29,Changed mind,106.99,Canada
RET1567,ORD108250,PRD1011,Jewellery,2023-08-04,Better price found,79.96,United States
RET1568,ORD108266,PRD1009,Jewellery,2022-12-27,Wrong size,25.56,Canada
RET1569,ORD108271,PRD1021,Watches,2023-11-01,Defective item,210.92,United States
RET1570,ORD108283,PRD1017,Watches,2023-02-22,Not as described,330.2,Australia
RET1571,ORD108312,PRD1007,Bags,2022-12-10,Wrong size,128.67,United States
RET1572,ORD108327,PRD1029,Scarves,2022-12-26,Gift return,113.0,United States
RET1573,ORD108335,PRD1003,Bags,2023-09-09,Changed mind,87.9,United States
RET1574,ORD108389,PRD1028,Scarves,2022-10-08,Changed mind,92.58,Canada
RET1575,ORD108404,PRD1032,Belts,2023-12-31,Changed mind,69.94,United Kingdom
RET1576,ORD108407,PRD1002,Bags,2024-01-26,Not as described,259.42,United States
RET1577,ORD108408,PRD1009,Jewellery,2022-02-05,Wrong size,25.56,United Kingdom
